id,title,author,date,url,description,type,tags,skills,data_skills
132286,How to Create Stunning Web Apps for your Data Science Projects,Murallie Thuwarakesh,2021-09-07,https://www.kdnuggets.com/2021/09/create-stunning-web-apps-data-science-projects.html,"Data scientists do not have to learn HTML, CSS, and JavaScript to build web pages.",tutorials,"Apps, Data Science, Python, Streamlit",Cascading Style Sheet (CSS); Data Science; HyperText Markup Language (HTML); JavaScript; Python,JavaScript; Python Programming
132318,ebook: Learn Data Science with R – free download,Narayana Murthy,2021-09-07,https://www.kdnuggets.com/2021/09/ebook-learn-data-science-r.html,"Check out this new book for data science beginners with many practical examples that covers statistics, R, graphing, and machine learning. As a source to learn the full breadth of data science foundations, ""Learn Data Science with R"" starts at the beginner level and gradually progresses into expert content.",tutorials,"Data Science, Data Science Education, ebook, R",Data Science; Machine Learning; R; Statistics,R programming; Statistics
132331,How Machine Learning Leverages Linear Algebra to Solve Data Problems,Harshit Tyagi,2021-09-07,https://www.kdnuggets.com/2021/09/machine-learning-leverages-linear-algebra-solve-data-problems.html,Why you should learn the fundamentals of linear algebra.,tutorials,"Data Science, Linear Algebra, Machine Learning, Mathematics",Data Science; Linear Algebra; Machine Learning; Mathematics,
132352,Math 2.0: The Fundamental Importance of Machine Learning,Dr. Claus Horn,2021-09-08,https://www.kdnuggets.com/2021/09/math-fundamental-importance-machine-learning.html,Machine learning is not just another way to program computers; it represents a fundamental shift in the way we understand the world. It is Math 2.0.,opinions,"AI, Machine Learning, Mathematics",Artificial Intelligence (AI); Machine Learning; Mathematics,AI
132371,Top 18 Low-Code and No-Code Machine Learning Platforms,Yulia Gavrilova,2021-09-08,https://www.kdnuggets.com/2021/09/top-18-low-code-no-code-machine-learning-platforms.html,"Machine learning becomes more accessible to companies and individuals when there is less coding involved. Especially if you are just starting your path in ML, then check out these low-code and no-code platforms to help expedite your capabilities in learning and applying AI.",tutorials,"AutoML, Data Science Platforms, Low-Code, Machine Learning, No-Code",Artificial Intelligence (AI); Coding; Data Science; LeSS; Machine Learning; Platform,AI
132389,Smart Ingestion: Using ontology-driven AI,Prad Upadrashta,2021-09-08,https://www.kdnuggets.com/2021/09/smart-ingestion-ontology-driven-ai.html,Imagine data that organizes itself to power your decision-making.,opinions,"AI, ETL, Ontology",Artificial Intelligence (AI); Decision Making; Extract Transform Load (ETL); Imagine,AI; ETL
132412,How to Create an AutoML Pipeline Optimization Sandbox,Matthew Mayo,2021-09-09,https://www.kdnuggets.com/2021/09/automl-pipeline-optimization-sandbox.html,"In this article, we will implement an automated machine learning pipeline optimization sandbox web app using Streamlit and TPOT.",tutorials,"Automated Machine Learning, AutoML, Python, Streamlit",Automated Machine Learning; Python,Python Programming
132422,7 Differences Between a Data Analyst and a Data Scientist,Zulie Rane,2021-09-09,https://www.kdnuggets.com/2021/09/7-differences-between-data-analyst-data-scientist.html,"This article discusses the 7 key differences between data analysts and data scientists with an aim to help potential data analysts/scientists determine which is the right one for them. I touch on day-to-day tasks, skill requirements, typical career progression, and salary and career prospects for both.",tutorials,"Career Advice, Data Analysis, Data Analyst, Data Science, Data Scientist",Data Analysis; Data Science,
132435,8 Deep Learning Project Ideas for Beginners,Aqsa Zafar,2021-09-09,https://www.kdnuggets.com/2021/09/8-deep-learning-project-ideas-beginners.html,"Have you studied Deep Learning techniques, but never worked on a useful project? Here, we highlight eight deep learning project ideas for beginners that will help you sharpen your skills and boost your resume.",tutorials,"Beginners, Deep Learning, Project",Deep Learning,Deep Learning
132465,Text Preprocessing Methods for Deep Learning,Kevin Vu,2021-09-10,https://www.kdnuggets.com/2021/09/text-preprocessing-methods-deep-learning.html,"While the preprocessing pipeline we are focusing on in this post is mainly centered around Deep Learning, most of it will also be applicable to conventional machine learning models too.",tutorials,"Data Preprocessing, Data Processing, Deep Learning, NLP, Text Analytics",Analytical; Deep Learning; Machine Learning; Natural Language Processing (NLP),Deep Learning; NLP
132478,Working with Python APIs For Data Science Project,Nate Rosidi,2021-09-10,https://www.kdnuggets.com/2021/09/python-apis-data-science-project.html,"In this article, we will work with YouTube Python API to collect video statistics from our channel using the requests python library to make an API call and save it as a Pandas DataFrame.",tutorials,"API, Data Science, Project, Python",Application Programming Interface (API); Data Science; Dataframe; Pandas; Python; Statistics; Video; Youtube,Python Programming; Statistics
132494,A Data Science Portfolio That Will Land You The Job,Natassha Selvaraj,2021-09-10,https://www.kdnuggets.com/2021/09/data-science-portfolio-job.html,"Landing a data science job is no easy feat, especially during the COVID-19 pandemic. This article provides aspiring data scientists with advice on building a data science portfolio that stands out.",tutorials,"Data Science, Jobs, Portfolio",Data Science,
132508,How Many AI Neurons Does It Take to Simulate a Brain Neuron?,Jesus Rodriguez,2021-09-13,https://www.kdnuggets.com/2021/09/ai-neurons-simulate-brain-neuron.html,A new research shows some shocking answers to that question.,opinions,"AI, Brain, Human Intelligence, Humans vs Machines",Artificial Intelligence (AI); Research,AI
132517,The Prefect Way to Automate & Orchestrate Data Pipelines,Thuwarakesh Murallie,2021-09-13,https://www.kdnuggets.com/2021/09/prefect-way-automate-orchestrate-data-pipelines.html,I am migrating all my ETL work from Airflow to this super-cool framework.,tutorials,"Airflow, Data Workflow, Pipeline, Prefect, Python",Data Pipeline; Extract Transform Load (ETL); Python,ETL; Python Programming
132528,3 Most Important Lessons I’ve Learned 3 Years Into My Data Science Career,Terence Shin,2021-09-13,https://www.kdnuggets.com/2021/09/3-important-lessons-data-science-career.html,"After only 3 years of working as a data professional, many tried-and-true lessons can be learned. Here are 3 of the most important lessons learned with key takeaways and reflections shared.",tutorials,"Career, Career Advice, Communication, Data Science, Data Science Skills",Communication; Data Science,
132554,"An Introduction to Reinforcement Learning with OpenAI Gym, RLlib, and Google Colab",Galarnyk & Mika,2021-09-14,https://www.kdnuggets.com/2021/09/intro-reinforcement-learning-openai-gym-rllib-colab.html,"Get an Introduction to Reinforcement Learning by attempting to balance a virtual CartPole with OpenAI Gym, RLlib, and Google Colab.",tutorials,"Google Colab, OpenAI, Python, Reinforcement Learning",Google Colaboratory; Python; Reinforcement Learning,Python Programming; Reinforcement
132583,Data Scientists Without Data Engineering Skills Will Face the Harsh Truth,Soner Yildirim,2021-09-14,https://www.kdnuggets.com/2021/09/data-scientists-data-engineering-skills.html,"Although the role of the data scientist is still evolving, data remains at its core. Setting the right expectations for what you will do as a data scientist is important, and, to be sure, knowing the tools of data engineering will get yourself ready for the real world.",tutorials,"Data Engineering, Data Science Skills, Data Scientist",Data Engineering; Data Science,
132599,Speeding up Neural Network Training With Multiple GPUs and Dask,Jacqueline Nolis,2021-09-14,https://www.kdnuggets.com/2021/09/speeding-neural-network-training-multiple-gpus-dask.html,A common moment when training a neural network is when you realize the model isn’t training quickly enough on a CPU and you need to switch to using a GPU. It turns out multi-GPU model training across multiple machines is pretty easy with Dask. This blog post is about my first experiment in using multiple GPUs with Dask and the results.,tutorials,"Dask, GPU, Neural Networks, Training",Blogging; Graphics Processing Unit (GPU); Neural Network; Training,
132642,5 Must Try Awesome Python Data Visualization Libraries,Roja Achary,2021-09-15,https://www.kdnuggets.com/2021/09/5-awesome-data-visualization-libraries-python.html,"The goal of data visualization is to communicate data or information clearly and effectively to readers. Here are 5 must try awesome Python libraries for helping you do so, with overviews and links to quick start guides for each.",tutorials,"Data Visualization, Matplotlib, Plotly, Python, Seaborn",Data Visualization; Links; Matplotlib; Plotly; Python; Seaborn; Visualization,Python Programming; Visualizations
132661,"How to get Python PCAP Certification: Roadmap, Resources, Tips For Success, Based On My Experience",Mehul Singh,2021-09-15,https://www.kdnuggets.com/2021/09/python-pcap-certification-roadmap-resources.html,"Follow this journey of personal experience -- with useful tips and learning resources -- to help you achieve the PCAP Certification, one of the most reputed Python Certifications, to validate your knowledge against International Standards.",tutorials,"Advice, Certification, Python, Tips",Python,Python Programming
