id,title,url,published_date,updated_date,content,author,skills
1.0588e+19,Using <b>artificial intelligence</b> to manage chronic conditions | mddionline.com,https://www.mddionline.com/artificial-intelligence/challenges-and-opportunities-using-artificial-intelligence-manage-chronic,2021-09-22 18:45:00+00:00,2021-09-22 18:45:00+00:00,"To realize the full potential of <b>artificial intelligence</b> and machine learning, data quality and security as well as regulatory changes are needed.",,Accuracy; Algorithm; Analysis; Analytical; Artificial Intelligence (AI); Automation; Cloud Computing; Coaching; Cookies; Cybersecurity; Database; Design; Division; Economics; Electronics; Engineering; Gamification; Gradle; Healthcare; HyperText Markup Language (HTML); IP Addressing; Image; Information Technology (IT); Investor Relations; Links; Machine Learning; Management; Manufacturing; Market; Mergers and Acquisitions (M&A); News; Patient Care; Population; Privacy; Product Development; Profiling; Public Health; Quality Assurance (QA); Research and Development (R&D); Robotics; Security; Social Media Platform; Statistics; Testing; Text Editor; Text Recognition; Therapy; Utility; Video; Virtual Reality (VR)
1.09093e+17,"AI system cannot be named as the inventor on a patent, UK court rules | Financial Times",https://www.ft.com/content/1c79e834-f1c8-40ef-8d64-84e9cd00be47,2021-09-22 17:48:45+00:00,2021-09-22 17:48:45+00:00,"An <b>artificial intelligence</b> system cannot be named as an inventor on UK patent applications because it is not a person, a London court has ruled in a&nbsp;...",,Artificial Intelligence (AI); Artificial Neural Network (ANN); Arts; Banking; Bond; Box; Central Bank; Cookies; Creativity; Currency; Entrepreneurship; Facebook; Finance; Forth; Golang; Industrial Relations; Inflation; Intellectual Property (IP); Intellectual Property Law; Interest Rate; Investment; Journalism; LinkedIn; Links; Management; Market; Marketing; News; Newsletters; Newspapers; Politics; Privacy; Private Equity; Protocol; Publishing; Retail; Saving; Social Media; Theatre; Trade; Twitter; Video; Windows
1.10258e+19,The Blue Box is betting on the future of at-home breast cancer tests | TechCrunch,https://techcrunch.com/2021/09/22/the-blue-box-is-betting-on-the-future-of-at-home-breast-cancer-tests/,2021-09-22 17:26:15+00:00,2021-09-22 17:26:15+00:00,"Benet imagines a product where you might be able to slip a urine sample into an $80 box, have your sample analyzed by a <b>machine learning</b> algorithm (that&nbsp;...",,Artificial Intelligence (AI); Azure Machine Learning; Box; Classification; Competition; Equity; German; Golang; Hardware; Healthcare; Imagine; Insurance; Literature; Machine Learning Algorithm; Market; Medicine; News; Oncology; Processing; Statistics; Table; Testing; Training; Transportation
1.10652e+19,Top 10 Principal Real-World Applications of <b>Data Science</b> - Analytics Insight,https://www.analyticsinsight.net/top-10-principal-real-world-applications-of-data-science/,2021-09-22 17:26:15+00:00,2021-09-22 17:26:15+00:00,"Various industries like manufacturing, finance, e-commerce, and education, to name a few, have implemented <b>data science</b> as a part of their daily activities.",,Advertising; Artificial Intelligence (AI); Automation; Automotive; Aviation; Bengali; Big Data Analysis; Big Data Analytics; Burmese; Business Analysis; Business Analytics; Business Intelligence (BI); Business Model; Chatbot; Cloud Computing; Cognitive; Computer Vision; Cryptocurrency; Customer Service; Cybersecurity; Data Management; Data Science Tool; Database; Deep Learning; Economic Indications; Economics; Encryption; English; Entertainment; Face Recognition; Finance; Forecasting; Fraction; French; Genomics; German; Goods and Services; Gujarati; Hausa; Healthcare; Hindi; History; Hospitality; Image; Indonesian; Infographics; International Business; Internet of Things (IoT); Investment; Italian; Japanese; Javanese; Kannada; Korean; Links; Logistics; Machine Learning Algorithm; Malay; Malayalam; Manufacturing; Marathi; Market; Media; Natural Language Processing (NLP); News; Newsletters; Patient Care; Platform; Polish; Portuguese; Predictive Analytics; Privacy; Programming Language; Radio; Recommendation System; Research; Retail; Risk Analysis; Robot; Robotics; Russian; Security; Spanish; Sustainability; Tamil; Telegram; Telugu; Training; Transportation; Turkish; Urdu; User Experience (UX); Variable; Video; Vietnamese; Virtual Assistant; Virtual Reality (VR); Windows; Yoruba; eCommerce Platforms; jQuery
1.11076e+19,Cellino is using AI and <b>machine learning</b> to scale production of stem cell therapies - Yahoo News UK,https://uk.news.yahoo.com/cellino-using-ai-machine-learning-175334458.html,2021-09-22 18:44:51+00:00,2021-09-22 18:44:51+00:00,"Founded by a team whose backgrounds include physics, stem cell biology and <b>machine learning</b>, Cellino operates in the regenerative medicine industry.",,Cookies; Golang; IP Address; Intellectual Property (IP); Internet Protocol (IP); Media; Microsoft Access; Privacy; Product Development
1.12101e+19,Cellino is using AI and <b>machine learning</b> to scale production of stem cell therapies - Yahoo Finance,https://finance.yahoo.com/news/cellino-using-ai-machine-learning-175334458.html,2021-09-22 18:39:59+00:00,2021-09-22 18:39:59+00:00,"To do so, Cellino&#39;s system is automating all the human steps in the production process using <b>machine learning</b> techniques. To identify which cells are high&nbsp;...",,Algorithm; Applied Physics; Artificial Intelligence (AI); Assembly; Audio; Automation; Biology; Blogging; Bond; Calendar; Collaboration; Communication; Computing; Cryptocurrency; Currency; Dashboard; Editing; Ensemble; Entertainment; Equity; Finance; Financial Services; Golang; Hardware; Healthcare; History; Image; Imagine; Instrumentation; Investment; Lexis; Machine Learning; Malay; Manufacturing; Materials Science; Medicine; Metals; Microsoft Access; Monopoly; Morphology; Network; News; Optics; Outsourcing; Platform; Politics; Population; Production Process; Property; Quality Assurance (QA); Rally; Real Estate; Research; Semiconductors; Sequence; Software Tool; Spanish; Sports; Stock Market; Testing; Therapy; Trade; Training; Transformer; Twitter; Video; iland
1.14404e+19,<b>Artificial Intelligence</b> for Asset Managers: Enhancing Investment Decisions and Risk ...,https://www.computerworld.com/resources/224422/artificial-intelligence-for-asset-managers-enhancing-investment-decisions-and-risk-management,2021-09-22 21:27:25+00:00,2021-09-22 21:27:25+00:00,"This paper discusses the applications of using Natural Language Processing (NLP) across investment and risk management processes, the challenges analysts&nbsp;...",,Advertising; Artificial Intelligence (AI); Asset Management; Communication; Cookies; Google Docs; Investment; Links; Malware; Microsoft OneDrive; Microsoft Outlook; Natural Language Processing (NLP); Network; Platform; Privacy; Repair; Risk Management; Windows; eCommerce; iOS
1.22211e+19,LMU-Led Team Wins National Science Foundation Convergence Accelerator Award to ...,https://www.prnewswire.com/news-releases/lmu-led-team-wins-national-science-foundation-convergence-accelerator-award-to-create-seafood-traceability-tool-301383385.html,2021-09-22 22:52:30+00:00,2021-09-22 22:52:30+00:00,"... computer science, <b>data science</b> and analytics, environmental anthropology, genetics, and fisheries trade policy. Additionally, 14 industry partners,&nbsp;...",,Accounting; Administration; Advertising; Aerospace; Agricultural Science; Agriculture; Airlines; Analysis; Anthropology; Artificial Intelligence (AI); Automotive; Aviation; Banking; Biology; Biotechnology; Blockchain; Blogging; Bond; Casino; Chemical; Cloud Computing; Computer Hardware; Computer Science; Construction; Cookies; Cryptocurrency; Dashboard; Data Analytics; Data Privacy; Data Science; Dentistry; Economics; Electronic Design Automation; Electronics; Engineering; English; Entertainment; Equity; Financial Services; Gambling; German; Human Resource (HR); Information Security; Insurance; Internet Protocol (IP); Internet of Things (IoT); Investment; Italian; Law; Links; Logistics; Machinery; Management; Manufacturing; Medicine; Metals; Mining; Motion Pictures; Music; Nanotechnology; Network; News; Oil and Gas; Oral Communication; Outsourcing; Peripheral; Pharmaceutics; Processor; Prototyping; Public Relations (PR); Publishing; Radio; Real Estate; Research; Retail; Russian; Sales; Searching; Semiconductors; Social Media; Sorting; Sports; Sustainability; Telecommunication; Television; Textiles; Trade; Training; Transportation; VOIP; Venture Capiral; Venture Capital (VC); Video; eCommerce
1.24029e+18,"Mike Schroepfer, Facebook&#39;s C.T.O., to Step Down in 2022 - The New York Times",https://www.nytimes.com/2021/09/22/technology/facebook-cto-step-down-mike-schroepfer.html,2021-09-22 20:50:55+00:00,2021-09-22 20:50:55+00:00,"In 2013, Mr. Schroepfer was promoted to chief technical officer. He was asked to oversee the development of Facebook&#39;s artificial intelligence and <b>machine</b>&nbsp;...",,Advertising; Artificial Intelligence (AI); Blogging; Engineering; Facebook Ads; Google Ads; Leadership; Machine Learning; Microsoft; Platform; Privacy; RStudio; Reporting; Selection; Social Network; Twitter; Video; Virtual Reality (VR); Web Browser
1.25081e+19,Charlotte Jackson - D.C. Policy Center,https://www.dcpolicycenter.org/people/charlotte-jackson/,2021-09-22 21:33:45+00:00,2021-09-22 21:33:45+00:00,"Charlotte Lee Jackson is a <b>data science</b> professional with over 10 years&#39; experience extracting insights from messy, unstructured data.",,Analysis; Annual Report; Data Science; Facebook; Github; LinkedIn; Market; News; Privacy; Transportation; Twitter
1.26299e+19,President Biden Announces Members of President&#39;s Council of Advisors on Science and ...,https://www.whitehouse.gov/briefing-room/statements-releases/2021/09/22/president-biden-announces-members-of-presidents-council-of-advisors-on-science-and-technology/,2021-09-22 14:48:45+00:00,2021-09-22 14:48:45+00:00,"He is the Franklin W. and Karen Weber Dabby Professor of Physics and Director of the Berkeley Institute for <b>Data Science</b> at University of California,&nbsp;...",,Ad Design; Administration; Aeronautical Engineering; Aerospace; Agriculture; Algorithm; Analysis; Applied Mathematics; Architecture; Artificial Intelligence (AI); Astronomy; Biochemistry; Bioengineering; Biomedicine; Biotechnology; Budget; Chemical Engineering; Civics; Communication; Computational Biology; Computational Chemistry; Computational Physics; Computer Engineering; Computer Science; Critical Thinking; Cryptography; Cybersecurity; Data Science; Decision Making; Ecology; Economic Development; Electrical Engineering; Email; Engineering Technology; Entrepreneurship; Equity; Evolutionary Biology; Facebook; Food Science; Gastronomy; Genomics; Google Cloud Platform (GCP); Hardware; Healthcare; History; Immunology; Industrial Organization; Information Security; Information Threat; Innovation; Instagram; Insurance; Intellectual Property (IP); Intellectual Property Law; Internal Medicine; Internet Security; JavaScript; Leadership; Life Science; Management; Manufacturing; Market; Mathematical Modelling; Mechanical Engineering; Meteorology; Metrology; Microsoft; Nanotechnology; Network; Nuclear Engineering; Number Theory; Nutrition; Outreach; Parallel Computing; Perceptron; Personal Software Process (PSP); Pharmaceutics; Population; Privacy; Processor; Product Development; Psychology; Public Health; Public Policy; Quantum Mechanics; Radio; Research and Development (R&D); Semiconductors; Service Economics; Signal Processing; Software Engineering; Sputnik; Statistics; Telecommunication; Training; Transportation; Twitter; Typography; Windows; Youtube; eCommerce
1.3111e+19,Reducing Cognitive Burden in Primary Care with <b>Artificial Intelligence</b> (Webinar) | Virtual ...,https://www.acponline.org/practice-resources/business-resources/telehealth/virtual-tech-hub/reducing-cognitive-burden-in-primary-care-with-artificial-intelligence-webinar,2021-09-22 17:45:03+00:00,2021-09-22 17:45:03+00:00,<b>Artificial Intelligence</b> can help reduce the burden on physicians by transforming scattered patient data into an intuitive summary - delivering much-needed&nbsp;...,,Artificial Intelligence (AI); Chart; Coding; Cognitive; Collaboration; Competition; Dashboard; Ethics; History; Informatics; Innovation; Internal Medicine; Julia; Links; Media; Network; News; Newsletters; Office Management; Patient Care; Platform; Privacy; Public Policy; Research; Sales; Searching; Security; Training; Video
1.33308e+19,HUD rolls out AI risk management platform to fight fraud in grant spending | Federal News Network,https://federalnewsnetwork.com/artificial-intelligence/2021/09/hud-rolls-out-ai-risk-management-platform-to-fight-fraud-in-grant-spending/,2021-09-22 15:56:15+00:00,2021-09-22 15:56:15+00:00,Wetklow said the <b>machine learning</b> tool can flag if a grant recipient is spending money too quickly or too slowly. “What we&#39;re working towards is having the CFO&nbsp;...,,Aerospace; Analytical; Artificial Intelligence (AI); Audio; Audit; Automation; Big Data; Budget; Cloud Computing Security; Construction; Cybersecurity; Division; Economics; Email; Facebook; Feedback Neural Network (FNN); Financial Management; Golang; Information Technology (IT); Innovation; Instagram; LinkedIn; Machine Learning; News; Newsletters; Outliers; Platform; Privacy; Probability; Radio; Rally; Research; Risk Analysis; Risk Management; Sports; Team Software Process (TSP); Trade; Training; Twitter; Uncertainty
1.36538e+19,Pentagon looks to cement career paths for software acquisition experts | Federal News Network,https://federalnewsnetwork.com/workforce/2021/09/pentagon-looks-to-cement-career-paths-for-software-acquisition-experts/,2021-09-22 21:56:15+00:00,2021-09-22 21:56:15+00:00,"... like <b>artificial intelligence</b> and machine learning, but officials say those efforts could struggle without an equally tech savvy acquisition workforce.",,Administration; Aerospace; Agile; Analysis; Analytical; Artificial Intelligence (AI); Audio; Automation; Big Data; Budget; Calendar; Cloud Computing Security; Cloud Technology; Construction; Cybersecurity; Data Acquisition; Economics; Email; Engineering; Facebook; Feedback Neural Network (FNN); Golang; Information Technology (IT); Innovation; Instagram; LinkedIn; Machine Learning; Microsoft Excel; News; Newsletters; Platform; Privacy; Python; Radio; Rally; Risk Management; Sports; Team Software Process (TSP); Testing; Trade; Training; Twitter
