id,title,channel,url,published_date,description,relevance,data_skills,skills
lPd13fsU-CQ,Learn C++ With Me #1 - How to Compile and Run C++ Code,Tech With Tim,https://youtube.com/watch?v=lPd13fsU-CQ,2021-03-06T15:30:54Z,"Welcome to a brand new Tech With Tim tutorial series! I'll be going over the C++ programming language, and teaching the language for beginners. This series is ...",7.0,C++,.NET Framework; Audio; Beats; C++; Coding; Compiler; Github; Instagram; LinkedIn; Microsoft; Platform; Programming Language; Python; Shopify; Social Media; Text Editor; Twitter; Video; Windows; Youtube
lQ7TvJaQZ7o,Data Cleansing Advisor,SAPInfoSteward,https://youtube.com/watch?v=lQ7TvJaQZ7o,2013-07-02T15:56:51Z,"An introduction to the simplicity and intelligence of Data Cleansing Advisor, a new feature in SAP Information Steward 4.2 that enables data stewards to quickly ...",31.0,Data Cleansing,Data Cleansing; SAP
lSG3DxLKQh8,Learn Arcadia Data - Real-time BI and Big Data Analytics with Apache Kudu,Arcadia Data,https://youtube.com/watch?v=lSG3DxLKQh8,2018-07-02T18:53:02Z,Watch this video to understand what Apache Kudu is and how to enable real-time BI and big data analytics using Arcadia Enterprise.,42.0,APACHE,Apache; Big Data Analysis; Big Data Analytics; Business Intelligence (BI); Video
lTMqXSSjCvk,R-Session 11 - Statistical Learning - Neural Networks,Hamed Hasheminia,https://youtube.com/watch?v=lTMqXSSjCvk,2015-04-27T22:50:12Z,"Source: neuralnet: Training of Neural Network by Frauke Gunther and Stefan Fritsch - The R Journal Vol. 2/1, June 2010.",41.0,R,Neural Network; R; Training
lVKMsaWju8w,Getting started with R and RStudio,How To R,https://youtube.com/watch?v=lVKMsaWju8w,2013-09-11T04:17:16Z,"A review of R and RStudio, showing where to download them, and highlighting and demonstrating many of RStudio's capabilities as a programming ...",23.0,R,R; RStudio
l_v_EvUk_iU,NLP Intro مقدمة في معالجة اللغات الطبيعية للبشر 📱📝📚🔖🗒️🔊🌐🗣️🎙️💬,معتز سعد | Motaz Saad,https://youtube.com/watch?v=l_v_EvUk_iU,2019-05-13T15:20:08Z,NLP_ICTS6361_2019 NLP Course Course outline https://mksaad.wordpress.com/2019/09/08/natural-language-processing-course/ Videos Playlist ...,39.0,Natural Language Processing (NLP),Chatbot; Machine Translation; Natural Language Processing (NLP); Speech Recognition; Video; WordPress; Youtube
lerdWXt6gUg,Microsoft Excel for iPad Tutorial 2020,Bit By Byte,https://youtube.com/watch?v=lerdWXt6gUg,2020-04-13T11:16:12Z,This video is a tutorial on how to use Microsoft Excel on the iPad. This app is very capable and has many features of the desktop version. Support Bit By Byte and ...,42.0,Excel,Accounting; Chart; Cloud Service; Currency; Database; Decimal; Editing; Engineering; Facebook; Formatting; Fraction; Graph; Instagram; Microsoft Excel; Sentry; Sorting; Statistics; Table; Template; Text Box; Twitter; Video
lh934b4ds-4,Top 10 Reasons to Learn Java in 2021| Why Learn Java Programming | Java Training | Edureka,edureka!,https://youtube.com/watch?v=lh934b4ds-4,2018-04-30T05:35:54Z,Java Training - https://www.edureka.co/java-j2ee-training-course ***** This Edureka video tutorial on “Top 10 Reasons to Learn Java in 2021” will give you ...,34.0,Java,Android; Apache Hadoop; Array; Big Data; Blogging; Competition; Computer Programming; Database Administration; Development Tools; Extensible Markup Language (XML); Facebook; Golang; Gradle; Investigational New Drug (IND); Java; LinkedIn; Market; Microsoft; News; Operating System; Parsec; Parser; Platform; Processing; Programming Language; R; Rally; Spring Framework; Sprite; Technical Support; Training; Twitter; Video; Web Application; Web Design; Youtube
lhNdUVh3qCc,Learn JavaScript by Building 7 Games - Full Course,freeCodeCamp.org,https://youtube.com/watch?v=lhNdUVh3qCc,2020-04-08T16:12:47Z,"In this tutorial course, you will learn JavaScript by coding 7 retro grid-based games. Learn by doing and have 7 great projects for your career portfolio by the end ...",13.0,JavaScript,Array; Coding; Free Hand; Github; JavaScript; News; Programming; Video; Youtube
liocKBCVJyw,Learn MongoDB in 50 minutes (Crash Course 2020),yoursTRULY,https://youtube.com/watch?v=liocKBCVJyw,2019-03-09T16:49:35Z,"This is a crash course on MongoDB, which is a document based database. We wont be creating any application but we will be looking at different commands ...",14.0,MongoDB,Artificial Intelligence (AI); BREW; C; Coding; Database; Documentation; Editor; Github; MongoDB; Package Manager; Processor; Programming; Video; Windows; Youtube
liwv7Hi68aI,Git And GitHub Full Course In 3 Hours | Git And GitHub Tutorial For Beginners | Simplilearn,Simplilearn,https://youtube.com/watch?v=liwv7Hi68aI,2020-11-15T13:30:08Z,"This video on Git and GitHub full course will help you learn about one of the most popular version control systems, i.e., You will understand the basics of Git, ...",25.0,Github,Android; Cloud Computing; Facebook; Git; Github; Golang; Lean Software Development; LinkedIn; Software Architecture; Subject Matter Expert (SME); Testing; Training; Twitter; Version Control System; Video; Windows; iOS
lk0ltG65bRE,Excel Data Cleansing Part 2: Clean &amp; Extract Data Using Formulas &amp; Excel&#39;s Analytical Tools,MyExcelOnline.com,https://youtube.com/watch?v=lk0ltG65bRE,2016-06-21T16:55:33Z,In this 2nd of a 3 part training series on Excel Power Query & Data Cleansing you will learn the different ways to clean and extract data using Excel formulas and ...,33.0,Data Cleansing,Analytical; Blogging; Business Intelligence (BI); Chart; Consulting; Dashboard; Data Cleansing; Facebook; Financial Modelling; Instagram; LinkedIn; Microsoft Access; Microsoft Excel; Microsoft OneNote; Microsoft Outlook; Microsoft Power BI; Microsoft PowerPoint; Pivot Table; Training; Twitter; Video; Visual Basic For Applications (VBA); Youtube; jQuery; macOS
lpbHtJ6EXjE,Introduction to Supervised Machine Learning - Learn with TCR,The Click Reader,https://youtube.com/watch?v=lpbHtJ6EXjE,2021-08-22T05:09:21Z,"Learn what is Supervised Machine Learning, why it is needed, and its types: Classification and Regression. Supervised Machine Learning is a sub-field of ...",3.0,Supervised Machine Learning,Artificial Intelligence (AI); Classification and Regression Tree; Data Science; Performing Art; Regression; Semi-supervised Machine Learning; Supervised Machine Learning; Unsupervised Machine Learning
lquG8nWqqOo,Beginners Database Design Course Online | Learn Database Management System,Learn Computer Science,https://youtube.com/watch?v=lquG8nWqqOo,2020-05-18T08:00:06Z,"Beginners Database Design Course Online Learn Database Management System If you are a student, interested in, learning the complete database design and ...",8.0,Database Management System (DBMS),Computer Science; Database Design; Database Management System; Relational Database
lqwk0l9-8Ok,AB Testing on EXM,Team Coria,https://youtube.com/watch?v=lqwk0l9-8Ok,2016-11-22T17:49:08Z,Quick demo on how to do AB testing with your email campaigns in Sitecore. Visit us: http://www.coria.com Read more: http://www.blog.coria.com Connect with ...,46.0,AB Testing,A/B Testing; Blogging; Email; LinkedIn; QA Testing
ltvFDx0qc-U,Time-series analysis of stock return regressions in Excel | Financial Modeling Tutorials,FactorPad,https://youtube.com/watch?v=ltvFDx0qc-U,2018-05-23T05:23:10Z,"A financial modeling tutorial on time-series analysis of regression statistics in Excel including issues like seasonality, autocorrelation, multicollinearity and ...",34.0,Time Series Analysis,Autocorrelation (ACF); Data Analysis; Finance; Financial Modelling; Linear Algebra; Management; Microsoft Excel; Regression; Statistics; Time Series Analysis; Time Series Model; Video; Visualization; Zoom
luzOblzznIc,Deep Reinforcement Learning in Robotics with NVIDIA Jetson,NVIDIA Developer,https://youtube.com/watch?v=luzOblzznIc,2019-06-11T17:08:47Z,Discover the creation of autonomous reinforcement learning agents for robotics in this NVIDIA Jetson webinar. Learn about modern approaches in deep ...,32.0,Reinforcement,Creatio; Reinforcement Learning; Robot; Robotics
lv4wQ9JCg8M,Supervised Machine Learning | Linear Regression using Scikit Learn,Code Heroku,https://youtube.com/watch?v=lv4wQ9JCg8M,2018-08-04T21:00:22Z,Watch our all upcoming and past workshops right from your Code Heroku Dashboard: http://www.codeheroku.com/dashboard.html In this hands-on workshop ...,7.0,Supervised Machine Learning,Dashboard; Facebook; Heroku; Linear Regression; Nonlinear Regression; Presentation; Regression; Scikit-learn; Semi-supervised Machine Learning; Supervised Machine Learning; Unsupervised Machine Learning
lvoHnicueoE,Lecture 14 | Deep Reinforcement Learning,Stanford University School of Engineering,https://youtube.com/watch?v=lvoHnicueoE,2017-08-11T17:04:21Z,"In Lecture 14 we move from supervised learning to reinforcement learning (RL), in which an agent must learn to interact with an environment in order to ...",11.0,Reinforcement,Algorithm; Architecture; Artificial Intelligence (AI); Classification; Computer Vision; Convolutional Neural Network (CNN); Convolutional Neural Network (ConvNet); Decision Process; Deep Learning; Golang; Image; Localization; Mapping; Medicine; Play; Reinforcement Learning; Research; Supervised Learning; Unsupervised Learning
lx58zqg0qbk,Learn Excel from Scratch | Microsoft Excel for Beginners in 2021 | Excel Training | Great Learning,Great Learning,https://youtube.com/watch?v=lx58zqg0qbk,2021-05-20T07:56:37Z,"Looking for a career upgrade & a better salary? We can help, Choose from our no 1 ranked top programmes. 25k+ career transitions with 400 + top corporate ...",37.0,Excel,Artificial Intelligence (AI); Big Data Analysis; Big Data Analytics; Cybersecurity; Data Science; Data Visualization; Dataset; Decision Making; Machine Learning; Management; Microsoft Access; Microsoft Excel; Software Development; Sorting; Training; Visualization
lxq_46nY43g,"Intermediate Excel Skills, Tips, and Tricks Tutorial",Technology for Teachers and Students,https://youtube.com/watch?v=lxq_46nY43g,2017-05-02T03:30:32Z,"Here's my entire playlist of Excel tutorials: http://bit.ly/tech4excel Learn many of the intermediate skills, tips, and tricks that you'll need in order to be able to use ...",6.0,Excel,Formatting; Microsoft Excel; Sorting; Video
lywsIW6Gtis,How to Perform Linear Regression in Prism,GraphPad Software,https://youtube.com/watch?v=lywsIW6Gtis,2019-03-11T20:55:51Z,"Learn the steps required to perform linear regression analysis in Prism. This video covers how to select the appropriate analysis choices, navigate the results tab ...",41.0,Regressions,Graph; Linear Regression; Medicine; Nonlinear Regression; Regression; Regression Analysis; Video
m000dSSXvDY,A/B Testing 101,NNgroup,https://youtube.com/watch?v=m000dSSXvDY,2019-08-30T16:30:02Z,"What is A/B testing, and why should you consider this method for measuring the business value of design changes?",17.0,AB Testing,A/B Testing; Design
m0LdKZ-prto,Python Full Course - Learn Python in 5 hours [2021],JimShapedCoding,https://youtube.com/watch?v=m0LdKZ-prto,2021-02-14T16:06:40Z,"Python #2021 Welcome to my Python Full Course! This FULL Course will take your Python skills to a very high level, and you will feel very comfortable writing ...",50.0,Python,Debugging; Dictionary; Django; Documentation; Github; Graphical User Interface (GUI); Links; PyCharm; Python; User Interface (UI); Variable; Video; Web Development; Web Scraping; Writing; Youtube
m0OEHRA1Kfs,Writing Machine Learning Pipelines And Deep Learning Code Using Github Copilot ⭐⭐⭐⭐⭐⭐,Krish Naik,https://youtube.com/watch?v=m0OEHRA1Kfs,2021-07-02T05:00:14Z,Kite is a free AI-powered coding assistant that will help you code faster and smarter. The Kite plugin integrates with all the top editors and IDEs to give you smart ...,40.0,Github,Artificial Intelligence (AI); Coding; Data Science; Deep Learning; Documentation; Editor; Facebook; Github; Instagram; Machine Learning; Streaming; Telegram; Twitter; Writing; Youtube
mAtkPQO1FcA,Java In 5 Minutes | What Is Java Programming? | Java Programming For Beginners | Simplilearn,Simplilearn,https://youtube.com/watch?v=mAtkPQO1FcA,2020-01-31T11:30:08Z,Enroll for FREE Java Course & Get your Completion Certificate: ...,13.0,Java,Android; Array; Coding; Computing Platform; Cybersecurity; Data Science; Digital Marketing; Engineering; Facebook; Information Technology (IT); JUnit; Java; Leadership; Lean Software Development; LinkedIn; Microsoft Access; Mobile Application Development; Object Oriented CSS; Programming Language; Project Management; R; Spring Framework; Training; Twitter; Video; Web Application Development; Web Design; Youtube; iOS
mBw2CeslYfE,Day 81: Logistic Regression - Binary Classification || Machine Learning || Regressions.,Adith Sreeram,https://youtube.com/watch?v=mBw2CeslYfE,2021-05-20T18:30:15Z,"Hey Viewers, Day 81 of 99 days of Data Science we are going to look at Logistic Regression - Binary Classification. Here in this video series I am gonna share ...",27.0,Regressions,Classification; Data Science; Github; LinkedIn; Logistic Regression; Logistics; Machine Learning Algorithm; Python; Regression; Twitter; Video; Youtube
mFpvf1brgN4,How Tableau Brought ABN AMRO&#39;s Machine Learning Project to Life,Tableau Software,https://youtube.com/watch?v=mFpvf1brgN4,2018-07-05T04:37:37Z,"Speaker- Marleen Meier In this session, you will learn about the Data Anomaly Detection project within ABN Amro Clearing. ABN AMRO Clearing Bank works ...",46.0,Tableau,Anomaly Detection; Apache Hadoop; Apache Spark; Big Data; Dashboard; Deep Learning; Design; Machine Learning; Tableau; TensorFlow
mJ4GCFN8tpk,Excel Dashboard Tutorial: Learn how to create drop-down menus for interactive Charts and Dashboards,Launch Excel,https://youtube.com/watch?v=mJ4GCFN8tpk,2012-08-21T21:24:04Z,Excel Dashboard Tutorial: Learn how to create drop-down menus to make useful interactive Charts and Dashboards If you want access to many high quality ...,9.0,Dashboard,.NET Framework; Blogging; Box; Chart; Dashboard; E Charts; Email; Golang; Google Analytics; Image; Microsoft Access; Microsoft Excel; Template; Video; Web Analytics
mJeNghZXtMo,What is Artificial Intelligence (or Machine Learning)?,HubSpot,https://youtube.com/watch?v=mJeNghZXtMo,2017-01-30T20:19:44Z,Want to learn more about AI and machine learning? Stay current on emerging tech: https://clickhubspot.com/dp7 What is AI? What is machine learning and how ...,15.0,Artificial Intelligence (AI),Artificial Intelligence (AI); Customer Relationship Management (CRM); Customer Service; Email Marketing; Machine Learning; Platform; Robot; Sales; Search Engine Optimization (SEO); Social Media Marketing; Training
mRMmlo_Uqcs,you need to learn Python RIGHT NOW!! // EP 1,NetworkChuck,https://youtube.com/watch?v=mRMmlo_Uqcs,2021-08-14T17:22:45Z,What I use to learn (the BEST IT training): https://ntck.co/itprotv (30% off FOREVER) *affiliate link FREE Python Lab: https://ntck.co/pythonep1 Support the ...,7.0,Python,Cisco Certified Network Associate (CCNA); Facebook; Information Technology (IT); Instagram; Python; Training; Twitter
mUQZ1qmKlLY,C++ Tutorial From Basic to Advance,Extern Code,https://youtube.com/watch?v=mUQZ1qmKlLY,2017-02-20T16:22:33Z,C++ Tutorial From Basic to Advance Learn More about C++ @ https://bit.ly/codiescpp Learn C++ tutorial in Hours To all this is not my video tutorial I have taken it ...,8.0,C++,Arithmetic; Array; C++; Microsoft Access; Programming; Random Number Generation (RNG); Stock Market; Template; Variable; Video; Writing
